full_id,osm_id,osm_type,osm_versio,osm_timest,osm_uid,osm_user,osm_change,maxspeed,tiger_na_3,tiger_na_4,tiger_na_5,tiger_na_6,parking_la,name_1,turn_lan_2,oneway,lanes,hgv,destinat_1,tiger_zi_1,tiger_zi_2,tiger_revi,tiger_na_7,tiger_na_8,tiger_coun,tiger_cfcc,surface,name,highway,distance,angle,x,y,SVI_ID,none,hide,bone,brick,cardboard,carpet,ceilingtile,ceramic,chalkboard,clutter,concrete,cork,engineeredstone,fabric,fiberglass,fire,foliage,food,fur,gemstone,glass,hair,icannottell,ice,leather,liquid,metal,mirror,notonlist,paint,paper,pearl,photograph,clearplastic,plastic,rubber,sand,skin,sky,snow,soap,soil,sponge,stone,polishedstone,styrofoam,tile,wallpaper,water,wax,whiteboard,wicker,wood,treewood,badpolygon,multiplematerials,asphalt
w22941409,22941409,way,34,2022-02-25T15:54:44.000,7549331,Ю_ий Че_епанов,117854222,,,,,,,,,yes,3.0,no,,,,,,,,,,Henry Hudson Parkway,motorway,500,206.1886698,-73.96508422,40.8138622,138,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.06597900390625,0,0,0.0,0,0,0.59359130859375,0,0.0,0,0.0,0.0,0,0,0.0,0,0.003350830078125,0,0,0.00257568359375,6.103515625e-05,0,0.0,0.0,0.007147216796875,0.000421142578125,0.0,0.0,0.106304931640625,0.0,0,0.072174072265625,0,0.0,0,0,0.0,0,0.112646484375,0,0,0.0,0.0,0.035748291015625,0,0,0.0
w22941409,22941409,way,34,2022-02-25T15:54:44.000,7549331,Ю_ий Че_епанов,117854222,,,,,,,,,yes,3.0,no,,,,,,,,,,Henry Hudson Parkway,motorway,600,209.8999391,-73.96550481,40.81325932,139,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.078131103515625,0,0,0.0,0,0,0.22252197265625,0,0.0,0,0.00340576171875,0.0,0,0,0.0,0,0.000360107421875,0,0,0.007733154296875,0.0,0,0.0,0.0,0.00103759765625,0.0,0.0,0.0,0.31025390625,0.0,0,0.12266845703125,0,0.0,0,0,0.0,0,0.007366943359375,0,0,0.0,0.0,0.0,0,0,0.24652099609375
w22941409,22941409,way,34,2022-02-25T15:54:44.000,7549331,Ю_ий Че_епанов,117854222,,,,,,,,,yes,3.0,no,,,,,,,,,,Henry Hudson Parkway,motorway,700,210.4004154,-73.96596093,40.81267136,140,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.039483642578125,0,0,0.0,0,0,0.354827880859375,0,0.0,0,0.0,0.0,0,0,0.0,0,0.002685546875,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.154901123046875,0.0,0,0.133074951171875,0,1.8310546875e-05,0,0,0.0,0,0.0278076171875,0,0,0.0,0.0,0.002252197265625,0,0,0.28494873046875
w22941409,22941409,way,34,2022-02-25T15:54:44.000,7549331,Ю_ий Че_епанов,117854222,,,,,,,,,yes,3.0,no,,,,,,,,,,Henry Hudson Parkway,motorway,800,209.0960654,-73.96641216,40.81208123,141,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.01439208984375,0,0,0.0,0,0,0.306634521484375,0,0.0,0,0.0,0.0,0,0,0.0,0,0.001519775390625,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.229144287109375,0.0,0,0.111328125,0,0.0,0,0,0.0,0,0.002166748046875,0,0,0.0,0.0,0.001434326171875,0,0,0.333380126953125
w22941409,22941409,way,34,2022-02-25T15:54:44.000,7549331,Ю_ий Че_епанов,117854222,,,,,,,,,yes,3.0,no,,,,,,,,,,Henry Hudson Parkway,motorway,900,206.991586,-73.96683201,40.81147789,142,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.04293212890625,0,0,0.0,0,0,0.328448486328125,0,0.0,0,6.103515625e-06,0.0,0,0,0.0,0,0.005999755859375,0,0,0.0,0.0,0,0.0,0.0,0.0,0.000482177734375,0.0,0.0,0.208526611328125,0.0,0,0.063970947265625,0,3.662109375e-05,0,0,0.0,0,0.0438232421875,0,0,0.0,0.0,0.00098876953125,0,0,0.30478515625
w22941409,22941409,way,34,2022-02-25T15:54:44.000,7549331,Ю_ий Че_епанов,117854222,,,,,,,,,yes,3.0,no,,,,,,,,,,Henry Hudson Parkway,motorway,1000,205.7010385,-73.96722488,40.8108641,143,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.020269775390625,0,0,0.0,0,0,0.22628173828125,0,0.0,0,0.0,0.0,0,0,0.0,0,0.00255126953125,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.334344482421875,0.0,0,0.098907470703125,0,0.0,0,0,0.0,0,3.0517578125e-05,0,0,0.0,0.0,0.00181884765625,0,0,0.3157958984375
w22941409,22941409,way,34,2022-02-25T15:54:44.000,7549331,Ю_ий Че_епанов,117854222,,,,,,,,,yes,3.0,no,,,,,,,,,,Henry Hudson Parkway,motorway,1100,205.7010385,-73.96761446,40.81024909,144,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0010986328125,0,0,0.0,0,0,0.23404541015625,0,0.0,0,0.007232666015625,0.0,0,0,0.0,0,0.002655029296875,0,0,0.00120849609375,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.306219482421875,0.0,0,0.085675048828125,0,0.0,0,0,0.0,0,0.027978515625,0,0,0.0,0.0,0.0,0,0,0.33388671875
w22941409,22941409,way,34,2022-02-25T15:54:44.000,7549331,Ю_ий Че_епанов,117854222,,,,,,,,,yes,3.0,no,,,,,,,,,,Henry Hudson Parkway,motorway,1200,205.7010385,-73.96800404,40.80963407,145,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0399169921875,0,0,0.0,0,0,0.242919921875,0,0.0,0,0.0,0.0,0,0,0.0,0,0.00396728515625,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3109375,0.0,0,0.102783203125,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.29947509765625
w22941409,22941409,way,34,2022-02-25T15:54:44.000,7549331,Ю_ий Че_епанов,117854222,,,,,,,,,yes,3.0,no,,,,,,,,,,Henry Hudson Parkway,motorway,1300,206.1434507,-73.96839541,40.80901971,146,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0278564453125,0,0,0.0,0,0,0.316455078125,0,0.0,0,0.0,0.0,0,0,0.0,0,0.004437255859375,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.225537109375,0.0,0,0.078369140625,0,0.0,0,0,0.0,0,0.016973876953125,0,0,0.0,0.0,0.002532958984375,0,0,0.327838134765625
w22941409,22941409,way,34,2022-02-25T15:54:44.000,7549331,Ю_ий Че_епанов,117854222,,,,,,,,,yes,3.0,no,,,,,,,,,,Henry Hudson Parkway,motorway,1400,207.9896589,-73.96880076,40.8084106,147,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.00323486328125,0,0,0.0,0,0,0.24716796875,0,0.0,0,0.010797119140625,0.0,0,0,0.0,0,0.003515625,0,0,0.0011474609375,0.0,0,0.0,0.0,0.000421142578125,0.00030517578125,0.0,0.0,0.292584228515625,0.0,0,0.09090576171875,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.349920654296875
w22941409,22941409,way,34,2022-02-25T15:54:44.000,7549331,Ю_ий Че_епанов,117854222,,,,,,,,,yes,3.0,no,,,,,,,,,,Henry Hudson Parkway,motorway,1500,208.86257,-73.96922704,40.8078098,148,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.023681640625,0,0,0.0,0,0,0.237872314453125,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0036865234375,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.315325927734375,0.0,0,0.094586181640625,0,4.8828125e-05,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.324798583984375
w22941409,22941409,way,34,2022-02-25T15:54:44.000,7549331,Ю_ий Че_епанов,117854222,,,,,,,,,yes,3.0,no,,,,,,,,,,Henry Hudson Parkway,motorway,1600,209.5808529,-73.96966528,40.80721399,149,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.05362548828125,0,0,0.0,0,0,0.323907470703125,0,0.0,0,0.0,0.0,0,0,0.0,0,0.014404296875,0,0,0.0,0.000299072265625,0,0.0,0.0,0.007855224609375,0.0,0.0,0.0,0.23656005859375,0.0,0,0.071636962890625,0,0.00028076171875,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0031005859375,0,0,0.288330078125
w22941409,22941409,way,34,2022-02-25T15:54:44.000,7549331,Ю_ий Че_епанов,117854222,,,,,,,,,yes,3.0,no,,,,,,,,,,Henry Hudson Parkway,motorway,1700,210.6854057,-73.97011542,40.80662331,150,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.00743408203125,0,0,0.0,0,0,0.43665771484375,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0127197265625,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1184814453125,0.0,0,0.115179443359375,0,0.0,0,0,0.0,0,0.000457763671875,0,0,0.0,0.0,0.006903076171875,0,0,0.302166748046875
w22941409,22941409,way,34,2022-02-25T15:54:44.000,7549331,Ю_ий Че_епанов,117854222,,,,,,,,,yes,3.0,no,,,,,,,,,,Henry Hudson Parkway,motorway,1800,210.8085731,-73.97057525,40.80603694,151,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.084124755859375,0,0,7.32421875e-05,0,0,0.405474853515625,0,0.0,0,0.003082275390625,0.0,0,0,0.0,0,0.00723876953125,0,0,0.0003173828125,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.21705322265625,0.0,0,0.03502197265625,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0005126953125,0,0,0.247100830078125
w22941409,22941409,way,34,2022-02-25T15:54:44.000,7549331,Ю_ий Че_епанов,117854222,,,,,,,,,yes,3.0,no,,,,,,,,,,Henry Hudson Parkway,motorway,1900,210.8085731,-73.97103534,40.80545068,152,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.00147705078125,0,0,0.0,0,0,0.305865478515625,0,0.0,0,0.000897216796875,0.0,0,0,0.0,0,0.02391357421875,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666259765625,0.0,0,0.064306640625,0,0.0,0,0,0.0,0,0.01334228515625,0,0,0.0,0.0,0.0,0,0,0.32353515625
w22941409,22941409,way,34,2022-02-25T15:54:44.000,7549331,Ю_ий Че_епанов,117854222,,,,,,,,,yes,3.0,no,,,,,,,,,,Henry Hudson Parkway,motorway,2000,210.0642819,-73.97149317,40.80486339,153,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.006964111328125,0,0,0.0,0,0,0.210784912109375,0,0.0,0,0.0,0.0,0,0,0.0,0,0.003607177734375,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.30390625,0.0,0,0.0790771484375,0,0.0,0,0,0.0,0,0.0470703125,0,0,0.0,0.0,0.0,0,0,0.348590087890625
w22941409,22941409,way,34,2022-02-25T15:54:44.000,7549331,Ю_ий Че_епанов,117854222,,,,,,,,,yes,3.0,no,,,,,,,,,,Henry Hudson Parkway,motorway,2100,210.0412689,-73.97194144,40.80427186,154,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.022613525390625,0,0,0.0006103515625,0,0,0.28251953125,0,0.0,0,0.0,0.0,0,0,0.0,0,0.016998291015625,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.313909912109375,0.0,0,0.0430419921875,0,0.001068115234375,0,0,0.0,0,0.014959716796875,0,0,0.0,0.0,0.0,0,0,0.304278564453125
w22941409,22941409,way,34,2022-02-25T15:54:44.000,7549331,Ю_ий Че_епанов,117854222,,,,,,,,,yes,3.0,no,,,,,,,,,,Henry Hudson Parkway,motorway,2200,209.1853002,-73.97238325,40.80367752,155,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0244873046875,0,0,0.0,0,0,0.270208740234375,0,0.0,0,0.0,0.0,0,0,0.0,0,0.024664306640625,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.28953857421875,0.0,0,0.085906982421875,0,0.0,0,0,0.0,0,9.1552734375e-05,0,0,0.0,0.0,3.0517578125e-05,0,0,0.305072021484375
w22941409,22941409,way,34,2022-02-25T15:54:44.000,7549331,Ю_ий Че_епанов,117854222,,,,,,,,,yes,3.0,no,,,,,,,,,,Henry Hudson Parkway,motorway,2300,208.6624034,-73.97281368,40.80307838,156,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.021917724609375,0,0,0.0,0,0,0.2634033203125,0,0.0,0,0.0,0.0,0,0,0.0,0,0.008563232421875,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.272149658203125,0.0,0,0.12896728515625,0,0.0,0,0,0.0,0,0.0113037109375,0,0,0.0,0.0,0.0024658203125,0,0,0.291229248046875
w22941409,22941409,way,34,2022-02-25T15:54:44.000,7549331,Ю_ий Че_епанов,117854222,,,,,,,,,yes,3.0,no,,,,,,,,,,Henry Hudson Parkway,motorway,2400,207.8373362,-73.97323912,40.80247721,157,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.007672119140625,0,0,0.0,0,0,0.27685546875,0,0.0,0,0.0,0.0,0,0,0.0,0,0.016217041015625,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.26932373046875,0.0,0,0.075140380859375,0,0.000262451171875,0,0,0.0,0,0.029449462890625,0,0,0.0,0.0,0.0,0,0,0.325079345703125
w22941409,22941409,way,34,2022-02-25T15:54:44.000,7549331,Ю_ий Че_епанов,117854222,,,,,,,,,yes,3.0,no,,,,,,,,,,Henry Hudson Parkway,motorway,2500,206.6269859,-73.97365762,40.8018732,158,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.041436767578125,0,0,0.0,0,0,0.211834716796875,0,0.0,0,0.0,0.0,0,0,0.0,0,0.008056640625,0,0,0.0,0.0,0,0.0,0.0,0.004937744140625,0.0,0.0,0.0,0.3140380859375,0.0,0,0.060968017578125,0,0.000286865234375,0,0,0.0,0,0.01796875,0,0,0.0,0.0,0.00010986328125,0,0,0.340362548828125
w22941409,22941409,way,34,2022-02-25T15:54:44.000,7549331,Ю_ий Че_епанов,117854222,,,,,,,,,yes,3.0,no,,,,,,,,,,Henry Hudson Parkway,motorway,2600,205.8477924,-73.97405925,40.8012626,159,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.016644287109375,0,0,0.0,0,0,0.306048583984375,0,0.0,0,0.001678466796875,0.0,0,0,0.0,0,0.00654296875,0,0,0.00015869140625,0.0,0,0.0,0.0,0.000146484375,0.0,0.0,0.0,0.25687255859375,0.0,0,0.0721435546875,0,0.0,0,0,0.0,0,0.016473388671875,0,0,0.0,0.0,0.0031005859375,0,0,0.3201904296875
w22941409,22941409,way,34,2022-02-25T15:54:44.000,7549331,Ю_ий Че_епанов,117854222,,,,,,,,,yes,3.0,no,,,,,,,,,,Henry Hudson Parkway,motorway,2700,204.22789,-73.97443959,40.80064422,160,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.055804443359375,0,0,0.0005615234375,0,0,0.314630126953125,0,0.0,0,0.01668701171875,0.0,0,0,0.0,0,0.00755615234375,0,0,0.00233154296875,0.0,0,0.0,0.0,0.0019287109375,0.004443359375,0.0,0.0,0.268182373046875,0.0,0,0.046148681640625,0,6.103515625e-06,0,0,0.0,0,0.0354736328125,0,0,0.0,0.0,0.0,0,0,0.246246337890625
w22941409,22941409,way,34,2022-02-25T15:54:44.000,7549331,Ю_ий Че_епанов,117854222,,,,,,,,,yes,3.0,no,,,,,,,,,,Henry Hudson Parkway,motorway,2800,199.9032419,-73.9747745,40.800011,161,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.025543212890625,0,0,0.0,0,0,0.491510009765625,0,0.0,0,0.0,0.0,0,0,0.0,0,0.014801025390625,0,0,0.005517578125,0.0,0,0.0,0.0,0.0,0.000457763671875,0.0,0.0,0.151373291015625,0.0,0,0.070294189453125,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.2405029296875
w22941409,22941409,way,34,2022-02-25T15:54:44.000,7549331,Ю_ий Че_епанов,117854222,,,,,,,,,yes,3.0,no,,,,,,,,,,Henry Hudson Parkway,motorway,2900,195.767664,-73.9750474,40.79936082,162,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.124298095703125,0,0,0.00220947265625,0,0,0.28277587890625,0,0.0,0,0.0,0.0,0,0,0.0,0,0.005218505859375,0,0,0.007342529296875,0.0,0,0.0,0.0,0.001861572265625,0.0,0.0,0.0,0.303204345703125,0.0,0,0.001043701171875,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.2720458984375
w46111614,46111614,way,18,2022-09-24T23:24:04.000,88339,osmkarl,126599455,,,,,,,,,yes,2.0,no,,,,no,Dr,Riverside,"New York, NY",A41,asphalt,Riverside Drive,secondary,0,28.65665119,-73.9638821,40.8114286,163,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.267901611328125,0,0,0.0,0,0,0.2896240234375,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0.0357666015625,0.0,0,0.0,0.0,0.0,0.004852294921875,0.0,0.0,0.12042236328125,0.0,0,0.0,0,0.020428466796875,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.261004638671875
w46111614,46111614,way,18,2022-09-24T23:24:04.000,88339,osmkarl,126599455,,,,,,,,,yes,2.0,no,,,,no,Dr,Riverside,"New York, NY",A41,asphalt,Riverside Drive,secondary,100,28.65665119,-73.9634513,40.81202752,164,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.181768798828125,0,0,0.0,0,0,0.347113037109375,0,0.0,0,0.0,0.0,0,0,0.0,0,0.015093994140625,0,0,0.072808837890625,0.0,0,0.0,0.0,0.0,0.00704345703125,0.0,0.0,0.141461181640625,0.0,0,0.02349853515625,0,0.0,0,0,0.0,0,0.00015869140625,0,0,0.0,0.0,0.005584716796875,0,0,0.20546875
w46111614,46111614,way,18,2022-09-24T23:24:04.000,88339,osmkarl,126599455,,,,,,,,,yes,2.0,no,,,,no,Dr,Riverside,"New York, NY",A41,asphalt,Riverside Drive,secondary,200,29.83305844,-73.96301488,40.81262404,165,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.015203857421875,0,0,0.0,0,0,0.348486328125,0,0.0,0,0.00474853515625,0.0,0,0,0.0,0,0.0048828125,0,0,0.02801513671875,0.0,0,0.0,0.0,0.0,0.0243408203125,0.0,0.0,0.07161865234375,0.0,0,0.000146484375,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.18109130859375,0,0,0.321466064453125
w46111614,46111614,way,18,2022-09-24T23:24:04.000,88339,osmkarl,126599455,,,,,,,,,yes,2.0,no,,,,no,Dr,Riverside,"New York, NY",A41,asphalt,Riverside Drive,secondary,300,28.66664444,-73.96258348,40.8132227,166,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.010162353515625,0,0,0.0,0,0,0.488934326171875,0,0.0,0,0.0,0.0,0,0,0.0,0,0.000360107421875,0,0,0.0,0.0,0,0.0,0.0,0.0,0.00157470703125,0.0,0.0,0.088116455078125,0.0,0,0.009869384765625,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.00780029296875,0,0,0.393182373046875
w46111615,46111615,way,21,2022-02-19T01:02:36.000,10135657,aapeliv,117587874,,Dr,,,Riverside,,,,yes,,no,,,,no,Dr,Riverside,"New York, NY",A41,,Riverside Drive,secondary,0,209.0433909,-73.9640405,40.8113749,167,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.223828125,0,0,0.0,0,0,0.40985107421875,0,0.0,0,0.0,0.0,0,0,0.0,0,0.039794921875,0,0,0.071490478515625,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.071197509765625,0.0,0,0.0001220703125,0,0.002093505859375,0,0,0.0,0,0.0,0,0,0.0,0.0,6.7138671875e-05,0,0,0.18155517578125
w46111631,46111631,way,10,2021-07-27T18:28:44.000,8406312,BMACS001,108704368,,St,W,,110th,,,,,,destination,,,,no,Pky,Cathedral,"New York, NY",A41,asphalt,Cathedral Parkway,secondary,0,298.8187437,-73.9667983,40.8042152,168,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.077484130859375,0,0,0.003265380859375,0,0,0.090460205078125,0,0.0,0,0.00145263671875,0.0,0,0,0.0,0,0.071728515625,0,0,0.24195556640625,0.0,0,0.0010986328125,0.0,0.00198974609375,0.0,0.0,0.002911376953125,0.09605712890625,0.0,0,0.0,0,0.028546142578125,0,0,0.0,0,0.0,0,0,0.0,0.0,6.7138671875e-05,0,0,0.3829833984375
w46111631,46111631,way,10,2021-07-27T18:28:44.000,8406312,BMACS001,108704368,,St,W,,110th,,,,,,destination,,,,no,Pky,Cathedral,"New York, NY",A41,asphalt,Cathedral Parkway,secondary,100,298.8187437,-73.96758536,40.80454424,169,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.050689697265625,0,0,0.0,0,0,0.338916015625,0,0.0,0,0.014605712890625,0.0,0,0,0.0,0,0.011737060546875,0,0,0.0934326171875,0.0,0,0.0,0.0,0.0,0.002838134765625,0.0,0.0,0.112396240234375,0.0,0,0.001513671875,0,0.001458740234375,0,0,0.0,0,5.4931640625e-05,0,0,0.0,0.0,0.008868408203125,0,0,0.36348876953125
w46562939,46562939,way,13,2022-09-27T02:12:47.000,88339,osmkarl,126676575,,,,,,,,,yes,,,,,,no,Dr,Riverside,"New York, NY",A41,asphalt,Riverside Drive,residential,0,37.40251412,-73.962436,40.8134277,170,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.00450439453125,0,0,0.0,0,0,0.47132568359375,0,0.0,0,0.012451171875,0.0,0,0,0.0,0,0.007745361328125,0,0,0.019073486328125,0.0,0,0.0,0.0,0.0,0.00574951171875,0.0,0.0,0.08616943359375,0.0,0,0.03489990234375,0,0.0,0,0,0.0,0,0.000372314453125,0,0,0.0,0.0,0.019793701171875,0,0,0.3379150390625
w46562939,46562939,way,13,2022-09-27T02:12:47.000,88339,osmkarl,126676575,,,,,,,,,yes,,,,,,no,Dr,Riverside,"New York, NY",A41,asphalt,Riverside Drive,residential,100,25.30888133,-73.96191112,40.813977,171,0,0.0,0,0.02786865234375,0.0,0.0,0.0,0,0,0,0.000128173828125,0,0,0.0,0,0,0.272479248046875,0,0.0,0,0.211810302734375,0.0,0,0,0.0,0,0.000146484375,0,0,0.000274658203125,0.0,0,0.0,0.0,0.0,0.002740478515625,0.0,0.0,0.01258544921875,0.0,0,0.0006103515625,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.27669677734375,0,0,0.194659423828125
w46562972,46562972,way,7,2021-07-27T21:00:34.000,8406312,BMACS001,108709058,,,,,,,,,yes,,,,,,,,,,,,Claremont Avenue,residential,0,234.5405543,-73.9645365,40.8089155,172,0,0.0,0,0.010333251953125,0.0,0.0,0.0,0,0,0,0.032647705078125,0,0,0.0,0,0,0.3081787109375,0,0.0,0,0.000933837890625,0.0,0,0,0.0,0,0.0,0,0,0.12987060546875,0.0,0,0.0,0.0,0.0,0.005126953125,0.0,0.0,0.080242919921875,0.0,0,0.0,0,7.32421875e-05,0,0,0.0,0,0.0,0,0,0.0,0.0,0.000921630859375,0,0,0.431671142578125
w46562972,46562972,way,7,2021-07-27T21:00:34.000,8406312,BMACS001,108709058,,,,,,,,,yes,,,,,,,,,,,,Claremont Avenue,residential,100,266.3733438,-73.96535199,40.80866515,173,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.135400390625,0,0,0.000872802734375,0,0,0.195574951171875,0,0.0,0,0.007012939453125,0.0,0,0,0.0,0,0.045050048828125,0,0,0.009185791015625,0.0,0,0.0,0.0,0.00107421875,1.220703125e-05,0.0,0.0,0.16236572265625,0.0,0,0.0002197265625,0,0.076214599609375,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.3670166015625
w46563041,46563041,way,9,2021-10-17T06:04:18.000,2591427,snake21,112598788,,St,W,W,106,,West 106 Street,,,,,,10025.0,10025.0,no,St,106th,"New York, NY",A41,,West 106th Street,residential,0,301.2811686,-73.9685741,40.8016452,174,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.08538818359375,0,0,0.005023193359375,0,0,0.18399658203125,0,0.0,0,0.0,0.0,0,0,0.0,0,0.033642578125,0,0,0.183380126953125,0.0,0,0.0,0.0,0.001953125,0.000537109375,0.0,0.0005126953125,0.059564208984375,0.0,0,0.0,0,0.025616455078125,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.4203857421875
w46563041,46563041,way,9,2021-10-17T06:04:18.000,2591427,snake21,112598788,,St,W,W,106,,West 106 Street,,,,,,10025.0,10025.0,no,St,106th,"New York, NY",A41,,West 106th Street,residential,100,298.8401061,-73.96935836,40.80197794,175,0,0.0,0,0.004315185546875,0.0,0.0,0.0,0,0,0,0.00025634765625,0,0,0.0,0,0,0.35421142578125,0,0.0,0,0.03033447265625,0.0,0,0,0.0,0,0.007196044921875,0,0,0.113873291015625,0.0,0,0.0,0.0,0.0,0.020367431640625,0.0,0.0,0.04793701171875,0.0,0,0.0,0,0.0250732421875,0,0,0.0,0,0.0,0,0,0.0,0.0,0.00537109375,0,0,0.391064453125
w46563061,46563061,way,10,2022-07-28T04:06:22.000,2591427,snake21,124164284,25 mph,,,W,,,,,yes,1.0,no,,,,no,Ave,End,"New York, NY",A41,asphalt,West End Avenue,tertiary,0,203.0420141,-73.9681138,40.8023404,176,0,0.0,0,0.042144775390625,0.0,0.0,0.0,0,0,0,0.39398193359375,0,0,0.002490234375,0,0,0.3018798828125,0,0.0,0,0.0,0.0,0,0,0.0,0,0.004522705078125,0,0,0.068072509765625,0.0,0,0.0,0.0,0.000946044921875,0.0,0.0,0.000982666015625,0.05703125,0.0,0,0.0,0,6.103515625e-06,0,0,0.0,0,0.000469970703125,0,0,0.0,0.0,0.0,0,0,0.127471923828125
w46563061,46563061,way,10,2022-07-28T04:06:22.000,2591427,snake21,124164284,25 mph,,,W,,,,,yes,1.0,no,,,,no,Ave,End,"New York, NY",A41,asphalt,West End Avenue,tertiary,100,208.4604176,-73.96853445,40.80173755,177,0,0.0,0,0.00482177734375,0.0,0.0,0.0,0,0,0,0.14266357421875,0,0,0.000128173828125,0,0,0.105828857421875,0,0.0,0,0.000396728515625,0.0,0,0,0.0,0,0.0248291015625,0,0,0.135443115234375,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.059051513671875,0.0,0,0.0,0,0.088726806640625,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.4381103515625
w46563135,46563135,way,13,2022-03-01T22:35:43.000,9660730,SBM3,117997139,,,,,,,,,yes,3.0,no,,,,,,,,,,Henry Hudson Parkway,motorway,0,15.38726506,-73.9748876,40.799288,178,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.03868408203125,0,0,1.8310546875e-05,0,0,0.4239501953125,0,0.0,0,0.0,0.0,0,0,0.0,0,0.006109619140625,0,0,0.0,0.0,0,0.0,0.0,1.8310546875e-05,0.0,0.0,0.0,0.2304931640625,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,3.0517578125e-05,0,0,0.30069580078125
